model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,kpx_group_3,41,0.5578148022845939,0.5260674953460693,0.5976095795631409,0.15451793372631073,0.34973713755607605,,,,,
realmlp,all,42,0.517572006141698,0.4782203137874603,0.6378089785575867,0.13745467364788055,0.41307270526885986,0.5617427704510866,0.29447173078854877,0.2531830668449402,0.0,
realmlp,kpx_group_1,42,0.5131341423149463,0.4873037338256836,0.6341314315795898,0.12638871371746063,0.3946516215801239,,,,,
realmlp,kpx_group_2,42,0.4786845914743565,0.41693970561027527,0.683246374130249,0.13201500475406647,0.4985077679157257,,,,,
realmlp,kpx_group_3,42,0.5608972796687374,0.5304173827171326,0.5960491895675659,0.15396031737327576,0.3460586965084076,,,,,
realmlp,all,43,0.5165847904152341,0.4835239350795746,0.6346288323402405,0.13674558699131012,0.4060031473636627,0.5607019453137009,0.2941143153994172,0.2537045478820801,0.0,
realmlp,kpx_group_1,43,0.5116306537831271,0.4978877902030945,0.6273655295372009,0.12665273249149323,0.3813837468624115,,,,,
realmlp,kpx_group_2,43,0.47865869380809645,0.42000091075897217,0.6811301708221436,0.13123905658721924,0.49349939823150635,,,,,
realmlp,kpx_group_3,43,0.559465045178378,0.5326830744743347,0.5953906774520874,0.1523449718952179,0.3431263267993927,,,,,
realmlp,all,44,0.5190198068265561,0.47745129466056824,0.6396586298942566,0.13793087005615234,0.4172481298446655,0.563246194963102,0.29484255943033433,0.25290417671203613,0.0,
realmlp,kpx_group_1,44,0.5137837098704444,0.487050324678421,0.6360018849372864,0.1267067790031433,0.39871057868003845,,,,,
realmlp,kpx_group_2,44,0.480263423036646,0.41778793931007385,0.684686541557312,0.1326957792043686,0.502068817615509,,,,,
realmlp,kpx_group_3,44,0.5630122941953165,0.5275155305862427,0.5982875227928162,0.15439003705978394,0.35096511244773865,,,,,
realmlp,all,45,0.5203899995044425,0.48386502265930176,0.631298840045929,0.14000417292118073,0.40260186791419983,0.564681202173233,0.2952746743405307,0.2536954879760742,0.0,
realmlp,kpx_group_1,45,0.518030849871812,0.49623405933380127,0.6253765225410461,0.1271429806947708,0.3778960108757019,,,,,
realmlp,kpx_group_2,45,0.48089782893657684,0.4224558472633362,0.6778945326805115,0.13645042479038239,0.49223947525024414,,,,,
realmlp,kpx_group_3,45,0.5622413125303056,0.5329051613807678,0.5906254649162292,0.15641914308071136,0.33767008781433105,,,,,
realmlp,all,46,0.5213257372379303,0.4764930009841919,0.6393095850944519,0.1379534751176834,0.41657257080078125,0.5657978057861328,0.2964804580918065,0.25271424651145935,0.0,
realmlp,kpx_group_1,46,0.518508400078173,0.4875146150588989,0.6352064609527588,0.12632665038108826,0.39673954248428345,,,,,
realmlp,kpx_group_2,46,0.4806132686358911,0.4176534414291382,0.6832780838012695,0.13124777376651764,0.4978039860725403,,,,,
